('FTV', 14211.993531596017, -659.0547749160011, 89, 1053.4964684040003, 0.0, '20, 5, 0.2, 2.0, 4, 10, 8, 0.7, False')
('FTV', 14211.993531596017, -659.0547749160011, 89, 1053.4964684040003, 0.0, '20, 5, 0.3, 2.0, 4, 10, 8, 0.7, False')
('ETSY', 14181.39982075401, -603.8008286099988, 190, 1312.210179245999, 0.0, '9, 8, 0.3, 1.0, 4, 10, 8, 0.4, False')
('WAB', 14149.229835222995, -1667.5262539509988, 90, 801.7101647770005, 0.0, '20, 8, 0.2, 2.0, 4, 15, 8, -0.1, False')
('MTD', 14123.948093658992, -720.9720067429987, 119, 327.76190634099993, 0.0, '9, 5, 0.2, 1.0, 4, 15, 8, -0.1, False')
('MTD', 14123.948093658992, -720.9720067429987, 119, 327.76190634099993, 0.0, '9, 5, 0.2, 1.0, 4, 15, 8, 0.1, False')
('MTD', 14123.948093658992, -720.9720067429987, 119, 327.76190634099993, 0.0, '9, 5, 0.3, 1.0, 4, 15, 8, -0.1, False')
('MTD', 14123.948093658992, -720.9720067429987, 119, 327.76190634099993, 0.0, '9, 5, 0.3, 1.0, 4, 15, 8, 0.1, False')
('SCHW', 14110.282092621983, -10.940290498, 107, 1167.2979073779995, 0.0, '20, 8, 0.2, 2.0, 4, 10, 8, 0.4, False')
('SNA', 14035.991420864018, -57.812307867000406, 95, 480.9385791359997, 0.0, '12, 8, 0.3, 2.0, 4, 15, 8, 0.4, False')
('ADI', 14030.760249675004, -412.207390813998, 111, 661.4897503249997, 0.0, '12, 8, 0.3, 1.0, 4, 15, 8, 0.7, False')
('PTC', 14015.311268103, -7.18628636, 74, 543.4787318969999, 0.0, '20, 8, 0.2, 1.0, 8, 10, 8, -0.1, False')
('CRM', 13991.64442989401, -754.4346776029996, 123, 671.5955701059999, 0.0, '20, 8, 0.3, 1.0, 4, 15, 8, -0.1, False')
('PTC', 13972.081268103, -7.18628636, 74, 543.4787318969999, 0.0, '20, 8, 0.3, 1.0, 8, 10, 8, -0.1, False')
('MOH', 13969.36241410198, -2465.6761817400056, 119, 518.2375858979997, 0.0, '9, 5, 0.2, 2.0, 4, 10, 8, 0.4, False')
('HWM', 13956.669276186014, -1376.1926148860025, 119, 2643.3807238140034, 0.0, '9, 8, 0.2, 1.0, 4, 15, 8, 0.4, False')
('TXN', 13909.19499998401, -162.43223700099946, 122, 702.5050000160002, 0.0, '12, 8, 0.3, 1.0, 4, 10, 8, 0.7, False')
('HWM', 13850.913712231017, -219.36974395800212, 122, 2704.0362877690013, 0.0, '9, 8, 0.2, 1.0, 4, 10, 8, 0.4, False')
('FTV', 13847.53622570903, -714.6344649349992, 88, 1035.963774291, 0.0, '20, 5, 0.2, 2.0, 4, 15, 8, 0.4, False')
('IRM', 13829.304312821, -331.48297306199754, 97, 1529.7356871789998, 0.0, '12, 8, 0.3, 2.0, 4, 10, 8, 0.4, False')
('HWM', 13813.454190099015, -972.808221055004, 116, 2585.2258099010032, 0.0, '9, 8, 0.2, 1.0, 4, 15, 8, 0.7, False')
('HWM', 13800.807852190017, -23.602138482999997, 98, 2168.072147810001, 0.0, '9, 8, 0.3, 2.0, 4, 15, 8, 0.1, False')
('DLTR', 13784.861612803956, -1079.5449486569987, 135, 921.828387196, 0.0, '20, 8, 0.3, 1.0, 4, 15, 8, 0.7, False')
('TPR', 13767.384027924016, -1356.9033538809992, 133, 2759.7659720760003, 0.0, '12, 8, 0.2, 1.0, 4, 15, 8, 0.4, False')
('DHI', 13729.820442851, -1045.8375238839988, 99, 927.4095571489999, 0.0, '12, 8, 0.3, 2.0, 4, 10, 8, 0.4, False')
('DHR', 13727.16446675901, -4.707286743999999, 93, 419.04553324099993, 0.0, '20, 8, 0.2, 2.0, 4, 15, 8, 0.1, False')
